sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-04_14:49:16_989 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1606,1714334530,-3.186776,-0.337528,-5.665542,-60.257397,-52.078419,105.301064,0.257807,-0.135095,0.920316,-0.261349,
1607,1714351197,-3.478288,-0.320579,-3.072503,-58.433155,-35.676189,107.531723,0.265386,-0.124515,0.923149,-0.248723,
1608,1714367864,-0.753843,-1.976502,-2.902450,-50.614010,-24.640762,104.680710,0.271438,-0.113564,0.925786,-0.237374,
1609,1714384531,-0.327873,-2.529544,-4.425270,-47.186054,-12.403762,95.789330,0.275515,-0.103222,0.928396,-0.226977,
1610,1714401198,-2.210906,-1.540711,-6.790362,-51.252079,7.074322,89.815971,0.276634,-0.093186,0.931619,-0.216511,
1611,1714417865,-4.822814,-0.743950,-6.048132,-59.211697,29.254162,86.538788,0.274464,-0.083191,0.935725,-0.205346,
1612,1714434532,-6.360321,-4.476858,-4.326030,-66.715210,46.767567,80.343636,0.269563,-0.073782,0.940439,-0.193563,
1613,1714451199,-8.725006,-6.436792,-4.507751,-72.659111,60.370594,60.418339,0.262110,-0.066913,0.945384,-0.181853,
1614,1714467866,-7.671691,-4.909115,-3.762314,-74.159386,72.204353,42.711296,0.252490,-0.062187,0.950392,-0.170693,
1615,1714484533,-1.969256,-5.470761,-6.428774,-69.570930,84.169579,25.392097,0.240773,-0.059358,0.955313,-0.160878,
1616,1714501200,-0.959170,-6.234409,-7.401615,-56.306808,95.984749,5.983215,0.227006,-0.058475,0.959916,-0.153657,
1617,1714517867,0.338996,-5.885486,-7.795420,-28.805349,102.936760,-10.784755,0.212062,-0.058864,0.963746,-0.150861,
1618,1714534534,0.033160,-7.725066,-9.595568,7.304237,105.791069,-21.485947,0.196732,-0.059576,0.966539,-0.153456,
1619,1714551201,-1.335122,-8.721624,-11.300007,38.957409,105.021324,-27.273849,0.181596,-0.060215,0.968294,-0.160635,
1620,1714567868,-2.114893,-9.066783,-11.476160,50.556805,98.330780,-25.169123,0.167500,-0.060405,0.969346,-0.169304,
1621,1714584535,-2.427492,-8.830830,-11.770567,31.020977,83.551804,-15.196389,0.155526,-0.060029,0.970384,-0.174824,
1622,1714601202,-2.932865,-8.500970,-11.957147,-6.979179,64.401619,0.474924,0.146302,-0.058786,0.971961,-0.174449,
1623,1714617869,-4.045643,-8.465029,-11.989510,-40.334667,44.244160,16.530474,0.140036,-0.056492,0.974007,-0.168843,
1624,1714634536,-5.623523,-7.917190,-11.895625,-47.316563,26.319983,29.840994,0.136570,-0.052886,0.975891,-0.161826,
1625,1714651203,-6.909413,-6.680320,-11.342033,-40.154984,11.323206,39.326065,0.135508,-0.048137,0.977310,-0.155519,
1626,1714667870,-7.319840,-5.148764,-10.700569,-35.469051,-0.283895,45.304527,0.136267,-0.042693,0.978369,-0.149674,
1627,1714684537,-7.437618,-4.197622,-10.122363,-41.167099,-8.868435,48.065510,0.138275,-0.037138,0.979327,-0.142900,
1628,1714701204,-8.150545,-3.699673,-9.648521,-48.356091,-15.863567,48.950985,0.141258,-0.031727,0.980207,-0.135033,
1629,1714717871,-7.255197,-3.595644,-8.386141,-52.633698,-23.134195,48.384930,0.145247,-0.026607,0.980912,-0.126519,
1630,1714734538,-6.517664,-2.507326,-7.892336,-45.935043,-30.744461,46.696049,0.150313,-0.021709,0.981216,-0.118952,
1631,1714751205,-6.798709,-1.511896,-7.512174,-32.769699,-33.248062,46.773510,0.155776,-0.016541,0.981141,-0.113241,
1632,1714767872,-5.666995,-1.079404,-6.520101,-27.388567,-31.911026,47.133320,0.161067,-0.011162,0.980922,-0.108278,
1633,1714784539,-5.630073,-1.072673,-6.106649,-33.164948,-27.632004,45.407993,0.165708,-0.006085,0.980812,-0.102525,
1634,1714801206,-6.058451,-2.397980,-7.234112,-40.769604,-17.380939,39.617374,0.168790,-0.001852,0.980981,-0.095825,
1635,1714817873,-6.561217,-2.986752,-7.684919,-31.806355,-3.277128,29.266962,0.169718,0.001329,0.981313,-0.090657,
1636,1714834540,-6.089994,-1.872359,-8.663128,6.000435,8.619544,23.274509,0.168869,0.004753,0.981414,-0.091031,
1637,1714851207,-6.233952,-2.676497,-9.179857,50.010815,15.830560,20.222816,0.166923,0.008928,0.981072,-0.097751,
1638,1714867874,-5.967574,-2.946148,-9.346624,68.274017,16.231920,18.926210,0.164874,0.013374,0.980391,-0.107101,
1639,1714884541,-4.750913,-3.031012,-9.757894,51.464081,8.640111,21.226740,0.163971,0.017634,0.979697,-0.114004,
1640,1714901208,-3.747866,-3.197205,-10.048498,15.590462,-6.659083,27.754976,0.165447,0.021716,0.979171,-0.115673,
1641,1714917875,-3.970195,-3.319015,-10.540713,-12.736854,-24.862762,36.039734,0.169739,0.025989,0.978626,-0.113162,
1642,1714934542,-4.398013,-3.172130,-10.387740,-24.845078,-39.921417,43.605404,0.176335,0.030786,0.977816,-0.108787,
1643,1714951209,-4.274893,-2.546294,-9.552852,-29.984255,-50.597897,49.266720,0.184544,0.036081,0.976686,-0.103571,
1644,1714967876,-4.152253,-2.081232,-8.498827,-38.728760,-57.247692,51.677364,0.193755,0.041376,0.975359,-0.097065,
1645,1714984543,-3.982086,-1.957559,-7.525603,-47.582218,-60.221191,49.976967,0.203387,0.046128,0.973921,-0.089349,
1646,1715001210,-3.822023,-1.780477,-6.880845,-47.217655,-60.003609,44.413738,0.212879,0.050095,0.972356,-0.081830,
1647,1715017877,-3.543081,-1.363499,-6.185310,-40.385990,-56.152279,37.280762,0.221661,0.053300,0.970738,-0.075455,
1648,1715034544,-2.744873,-0.859095,-5.355143,-35.897800,-50.123913,29.648321,0.229448,0.055628,0.969213,-0.069901,
1649,1715051211,-1.634653,-1.108733,-4.867368,-32.262142,-43.600521,21.865164,0.236187,0.057041,0.967848,-0.065058,
1650,1715067878,-1.577694,-1.233841,-5.055841,-17.366783,-35.730621,12.696785,0.241591,0.057741,0.966637,-0.062555,
1651,1715084545,-1.372211,-1.052146,-5.542227,4.496083,-24.471184,3.747652,0.245137,0.058045,0.965674,-0.063343,
1652,1715101212,0.472298,-0.249577,-4.558956,12.103072,-14.710416,-1.475280,0.247193,0.057971,0.965024,-0.065300,
1653,1715117879,1.820729,0.254775,-3.979329,-4.999729,-9.096610,-3.268105,0.248579,0.057077,0.964750,-0.064869,
1654,1715134546,2.013527,0.182707,-3.924632,-29.530214,-4.202173,-4.399251,0.249457,0.055176,0.964887,-0.060991,
1655,1715151213,1.235711,0.060422,-4.496737,-38.901489,4.523913,-8.429840,0.249131,0.052437,0.965434,-0.055868,
1656,1715167880,0.809942,0.837995,-4.456421,-32.433697,18.448423,-14.100163,0.246735,0.049242,0.966447,-0.051747,
1657,1715184547,1.752893,1.835601,-4.141488,-25.113279,34.965363,-19.383993,0.241905,0.045686,0.967998,-0.048720,
1658,1715201214,2.664672,2.037311,-3.418820,-36.896908,51.346119,-24.873665,0.234780,0.041055,0.970179,-0.044109,
1659,1715217881,1.695375,1.182640,-3.718081,-56.251865,69.970764,-33.178661,0.225040,0.034704,0.973031,-0.036927,
1660,1715234548,-0.221046,-0.013689,-4.404220,-50.860142,95.517502,-44.847675,0.211529,0.027004,0.976515,-0.030751,
1661,1715251215,-2.232286,-0.754822,-5.615448,-17.901548,130.165100,-58.478569,0.192823,0.018531,0.980614,-0.029529,
1662,1715267882,-3.593168,-0.494285,-7.920589,16.723991,174.611053,-70.574142,0.167518,0.009487,0.985256,-0.033454,
1663,1715284549,-5.585648,-0.174339,-10.881437,20.217409,225.704742,-78.005150,0.134689,-0.000285,0.990161,-0.037964,
1664,1715301216,-7.015615,-0.565316,-13.568760,1.165843,271.886749,-80.681572,0.095006,-0.010546,0.994628,-0.039736,
1665,1715317883,-17.064054,-0.736808,-50.199615,24.468822,205.704788,-80.186691,0.064811,-0.020764,0.996679,-0.044722,
1666,1715334550,-2.641868,-4.352425,-8.640199,14.454400,142.084198,-79.856590,0.043771,-0.031375,0.997394,-0.048012,
1667,1715351217,-0.644189,-6.935279,-17.549858,-3.441160,114.854851,-71.568375,0.026634,-0.041085,0.997622,-0.048513,
1668,1715367884,-0.038366,-6.398771,-23.274710,16.197617,69.546951,-56.352345,0.016288,-0.048828,0.997344,-0.051534,
1669,1715384551,-0.567309,-5.143925,-22.303888,33.999458,15.587346,-34.818859,0.014059,-0.053808,0.996841,-0.056706,
1670,1715401218,-0.881711,-4.083294,-19.829958,4.651153,-34.321468,-8.302395,0.019059,-0.055411,0.996643,-0.057182,
1671,1715417885,-1.328534,-4.408525,-18.078617,-44.216160,-76.021713,16.510828,0.029920,-0.053896,0.996837,-0.050165,
1672,1715434552,-1.578442,-5.239159,-15.998302,-65.749863,-107.951103,32.673550,0.045357,-0.050351,0.996911,-0.039694,
1673,1715451219,-2.043965,-5.212820,-13.406083,-59.167751,-127.859589,39.127026,0.063750,-0.045929,0.996458,-0.029976,
1674,1715467886,-2.416423,-4.407880,-10.972129,-46.553379,-135.310379,40.392525,0.083287,-0.041229,0.995429,-0.022014,
1675,1715484553,-2.184451,-3.480097,-9.079887,-40.515285,-131.532394,40.216370,0.102278,-0.036457,0.993975,-0.014942,
1676,1715501220,-1.433694,-2.486007,-7.620502,-39.431412,-120.380730,40.881260,0.119624,-0.031545,0.992285,-0.008069,
1677,1715517887,-0.463804,-1.841782,-6.132236,-41.074219,-106.106705,42.824932,0.134862,-0.026364,0.990513,-0.000984,
1678,1715534554,0.410987,-1.461484,-5.092008,-41.693058,-92.476593,44.463863,0.148091,-0.020956,0.988733,0.006174,
1679,1715551221,0.697759,-1.685346,-4.388531,-40.696381,-80.671219,44.735630,0.159582,-0.015505,0.986975,0.013162,
1680,1715567888,0.968606,-1.947104,-3.645171,-34.267635,-69.921982,43.166473,0.169510,-0.010159,0.985290,0.019169,
1681,1715584555,0.816111,-1.592691,-3.012733,-16.062651,-59.103027,41.689991,0.177887,-0.004617,0.983782,0.022516,
1682,1715601222,1.703966,-0.277346,-1.507542,1.691249,-45.533733,42.855907,0.184306,0.001498,0.982590,0.023344,
1683,1715617889,3.442650,2.158045,0.250821,5.388545,-29.492054,48.849491,0.188391,0.008508,0.981768,0.023813,
1684,1715634556,3.408840,3.427063,0.837602,-12.036513,-6.552000,56.970806,0.189170,0.016119,0.981440,0.027029,
1685,1715651223,1.903019,3.127903,1.224485,-35.371021,24.640024,62.133556,0.185502,0.023705,0.981776,0.033799,
1686,1715667890,0.417076,2.431654,0.533492,-33.785446,63.370277,60.749138,0.176270,0.030952,0.983024,0.040441,
1687,1715684557,-0.933515,1.470672,-0.601881,-6.212271,106.522278,51.588436,0.160753,0.037344,0.985346,0.043093,
1688,1715701224,-0.974453,1.490990,-1.133094,27.319826,149.105759,35.828709,0.138986,0.041986,0.988563,0.040785,
1689,1715717891,-1.204119,1.983547,-2.508808,56.382393,187.786362,16.847366,0.111503,0.044244,0.992192,0.034121,
1690,1715734558,-2.496061,2.927995,-7.296793,77.093681,228.284103,-0.927587,0.078022,0.044037,0.995680,0.024404,
1691,1715751225,-11.233812,-5.115485,-42.082394,117.802773,242.422516,-17.457443,0.042192,0.041803,0.998197,0.008661,
1692,1715767892,-10.429025,8.412016,-15.595934,341.673950,97.243866,-50.355785,0.026064,0.036262,0.998173,-0.040694,
1693,1715784559,-3.171348,9.216020,-9.495754,-97.187843,119.461960,-34.366894,0.009098,0.031480,0.999122,-0.026098,
1694,1715801226,-0.905826,-1.161453,-15.281192,-265.563507,112.778000,-12.428937,-0.006047,0.029644,0.999458,0.013005,
1695,1715817893,0.579345,-6.725008,-21.737320,-126.045364,77.503197,-8.193521,-0.016671,0.028339,0.998958,0.031665,
1696,1715834560,1.316994,-6.497950,-21.211393,55.337994,26.568785,-16.700014,-0.020597,0.025571,0.999178,0.023760,
1697,1715851227,2.290759,-3.034874,-18.933990,86.910309,-31.487173,-17.780659,-0.016195,0.022736,0.999549,0.011037,
1698,1715867894,1.791732,-1.753336,-17.658411,19.498930,-82.987442,-5.183401,-0.004101,0.021963,0.999719,0.007909,
1699,1715884561,0.895173,-2.626108,-16.350695,-16.647238,-119.908600,10.390619,0.013459,0.023510,0.999584,0.009910,
1700,1715901228,-0.431169,-3.107263,-13.887905,-12.965315,-140.780457,21.396389,0.034019,0.026674,0.999001,0.011322,
1701,1715917895,-1.082846,-2.994168,-11.091361,-12.223184,-148.975220,28.022175,0.055740,0.030803,0.997890,0.012622,
1702,1715934562,-1.146461,-2.650662,-8.655500,-16.584555,-147.183350,32.326618,0.077186,0.035484,0.996278,0.014594,
1703,1715951229,-0.740481,-2.518914,-6.898525,-13.942706,-139.344696,34.460297,0.097442,0.040469,0.994286,0.016242,
1704,1715967896,0.162891,-2.125018,-5.544619,-1.685522,-127.323265,35.620785,0.115844,0.045741,0.992082,0.016201,
1705,1715984563,1.573413,-1.138377,-4.174745,8.868310,-114.545570,38.142487,0.132282,0.051495,0.989764,0.014762,
1706,1716001230,2.055498,-0.457794,-2.983983,5.434091,-101.826630,43.021442,0.146862,0.057831,0.987366,0.014008,
1707,1716017897,2.307485,0.697257,-1.875795,-1.007831,-86.223373,49.158924,0.159201,0.064865,0.985007,0.014442,
1708,1716034564,2.989138,1.822380,-0.197633,-0.547486,-66.121979,54.392605,0.168610,0.072598,0.982889,0.015126,
1709,1716051231,3.335139,1.660386,1.753482,1.794794,-40.901791,53.246136,0.174363,0.080161,0.981287,0.015718,
1710,1716067898,0.567913,1.339762,1.492244,17.782873,-4.161554,40.595428,0.174697,0.086236,0.980737,0.014140,
1711,1716084565,-1.325152,1.754238,1.411004,46.553360,46.999535,21.104959,0.167400,0.090154,0.981721,0.008605,
1712,1716101232,-0.508002,2.918956,0.585578,55.528694,101.583755,2.565816,0.152186,0.091563,0.984100,0.002052,
1713,1716117899,1.149343,4.014510,-0.712875,42.303539,149.350067,-9.076122,0.130256,0.090976,0.987295,-0.002230,
1714,1716134566,0.889796,3.547982,-4.156398,30.880051,188.762390,-15.591129,0.102730,0.089197,0.990692,-0.004471,
1715,1716151233,-0.096987,2.653441,-8.524801,27.593092,223.582489,-22.469128,0.070128,0.086337,0.993777,-0.005885,
1716,1716167900,-11.311127,-0.910227,-40.348171,81.288094,106.936989,-29.441154,0.053649,0.082862,0.994978,-0.016590,
1717,1716184567,-6.550489,5.770030,-17.905256,19.184589,83.829475,-31.823351,0.041261,0.078490,0.995887,-0.018600,
1718,1716201234,-3.274706,-0.198694,-11.744353,-56.711552,97.748192,-29.257805,0.027732,0.074083,0.996822,-0.009428,
1719,1716217901,-1.065677,-3.536557,-15.791774,-37.051754,87.885506,-29.321510,0.015418,0.069717,0.997443,-0.003209,
1720,1716234568,0.948185,-3.945858,-19.028414,22.620785,57.793873,-30.772556,0.006862,0.065245,0.997828,-0.005961,
1721,1716251235,2.690852,-2.508193,-18.947308,34.209743,12.984972,-27.681871,0.004701,0.061183,0.998057,-0.010822,
1722,1716267902,2.671418,-1.979079,-18.204651,-1.116719,-33.606159,-17.236206,0.009631,0.058531,0.998179,-0.010964,
1723,1716284569,1.495099,-3.040267,-17.231501,-25.217184,-74.081779,-4.613626,0.020657,0.057605,0.998094,-0.007934,
1724,1716301236,-0.239982,-3.878989,-15.428829,-18.559500,-103.782120,5.499244,0.035945,0.058117,0.997644,-0.006087,
1725,1716317903,-1.735337,-3.449132,-12.867120,-7.018759,-120.735985,14.843163,0.053593,0.060004,0.996740,-0.006010,
1726,1716334570,-2.508898,-2.646317,-10.013654,-10.906260,-124.889763,25.683044,0.071870,0.063402,0.995383,-0.005320,
1727,1716351237,-1.969633,-1.802383,-7.172114,-21.302099,-119.482414,37.347416,0.089448,0.068359,0.993639,-0.002950,
1728,1716367904,-0.941258,-1.269030,-4.921533,-24.123777,-107.556892,47.773422,0.105306,0.074762,0.991626,0.000085,
1729,1716384571,-0.200188,-0.981573,-2.889749,-21.895247,-89.564713,54.136971,0.118516,0.082093,0.989548,0.003094,
1730,1716401238,-0.107298,-0.799379,-1.403867,-14.693236,-66.356911,55.020237,0.128273,0.089646,0.987665,0.005361,
1731,1716417905,0.053490,-0.598913,-0.259541,-2.314819,-37.331863,51.026970,0.133685,0.096820,0.986264,0.006155,
1732,1716434572,1.810512,0.033634,1.406173,6.078674,-6.819494,44.554733,0.134599,0.103195,0.985493,0.006050,
1733,1716451239,1.871067,0.479763,1.630047,13.053364,23.655428,35.025497,0.131038,0.108310,0.985429,0.005217,
1734,1716467906,0.534965,0.565873,1.122644,36.450390,58.715511,20.971418,0.122081,0.111824,0.986200,0.001315,
1735,1716484573,-0.799206,0.845240,0.352112,68.399902,99.986610,2.055596,0.106663,0.113167,0.987811,-0.006834,
1736,1716501240,-0.989134,1.186928,-1.160168,98.382286,145.797882,-19.153727,0.084099,0.111925,0.989972,-0.018864,
1737,1716517907,-0.990835,1.525052,-5.719704,119.019600,195.217285,-40.136360,0.053957,0.107948,0.992133,-0.033301,
1738,1716534574,-7.379913,2.153465,-34.212715,85.720337,192.405014,-52.208736,0.024627,0.101853,0.993563,-0.043038,
1739,1716551241,-6.311041,3.160641,-21.925953,5.344167,48.302753,-45.622822,0.017349,0.095487,0.994340,-0.043245,
1740,1716567908,-1.765195,-0.942777,-11.819632,46.450321,76.882538,-53.164288,0.005327,0.088308,0.994873,-0.049003,
1741,1716584575,1.746406,-3.664309,-11.934758,87.904785,71.699142,-64.844688,-0.006559,0.079412,0.994963,-0.060821,
1742,1716601242,2.659798,-5.004108,-15.000098,134.485123,43.850334,-79.657585,-0.015082,0.068043,0.994383,-0.079663,
1743,1716617909,4.661005,-4.577757,-17.401567,179.889282,1.560710,-91.939774,-0.018072,0.054253,0.992784,-0.105408,
1744,1716634576,5.901727,-3.841082,-17.696201,212.084091,-47.027466,-94.355042,-0.014323,0.039227,0.989819,-0.136070,
1745,1716651243,5.733941,-3.178080,-16.574440,226.822067,-89.490204,-85.920555,-0.004366,0.024497,0.985314,-0.168932,
1746,1716667910,4.919075,-2.095990,-13.597804,219.574799,-119.270256,-71.180336,0.010247,0.011119,0.979551,-0.200626,
1747,1716684577,3.726709,-1.203639,-10.467625,174.194138,-135.720657,-54.707668,0.027739,-0.000470,0.973825,-0.225599,
1748,1716701244,2.277661,-0.592877,-7.239219,119.555443,-139.051102,-42.150719,0.046080,-0.010608,0.968981,-0.242569,
1749,1716717911,0.872763,-1.184340,-4.732396,85.764618,-133.152756,-35.865978,0.063726,-0.019867,0.964745,-0.254580,
1750,1716734578,0.382745,-0.611401,-3.574024,70.953537,-119.696404,-33.726727,0.079487,-0.028456,0.960710,-0.264402,
1751,1716751245,0.669501,-1.781393,-1.696838,68.476097,-104.587433,-34.592556,0.093059,-0.036597,0.956563,-0.273841,
1752,1716767912,3.288826,-0.327591,-4.419399,88.435760,-93.056335,-35.309818,0.105071,-0.044098,0.951422,-0.286026,
1753,1716784579,2.929584,-0.230879,-8.495759,124.736389,-69.202950,-33.050884,0.114059,-0.049721,0.944759,-0.303231,
1754,1716801246,2.173376,-2.287850,-8.676849,159.371140,-39.120071,-34.379223,0.119038,-0.053593,0.936567,-0.325269,
1755,1716817913,0.983286,-3.804899,-8.035103,185.832108,-10.563198,-41.644814,0.119903,-0.056608,0.926928,-0.351033,
1756,1716834580,-1.556391,-10.318308,-8.322479,199.516357,17.287868,-61.180908,0.116025,-0.060548,0.916132,-0.378912,
1757,1716851247,-6.522845,-10.402936,-4.438196,190.955231,38.101707,-105.088493,0.106770,-0.069282,0.904875,-0.406205,
1758,1716867914,-6.913626,-6.144567,-4.489707,167.585678,51.345871,-132.358749,0.093827,-0.081117,0.893997,-0.430565,
1759,1716884581,-2.868851,-7.548989,-3.911279,136.429520,61.339874,-159.010010,0.077463,-0.096130,0.883985,-0.450920,
1760,1716901248,-0.170133,-8.547483,-2.801863,100.068275,67.718147,-188.487961,0.057762,-0.114823,0.875103,-0.466555,
1761,1716917915,0.432921,-8.983211,-1.066143,52.494450,68.269020,-217.849472,0.035145,-0.137491,0.867988,-0.475876,
1762,1716934582,1.294760,-6.612555,-0.557041,9.699287,65.266357,-241.685043,0.010363,-0.163428,0.862256,-0.479269,
1763,1716951249,5.181060,-1.669097,-0.874849,1.410657,60.120869,-243.606949,-0.014115,-0.189763,0.855896,-0.480867,
1764,1716967916,9.584995,-4.691030,-1.691202,33.374218,51.231243,-225.741150,-0.035345,-0.214331,0.846741,-0.485636,
1765,1716984583,8.367717,-8.441645,-4.095880,82.372108,44.769569,-211.138733,-0.053186,-0.237573,0.833640,-0.495756,
1766,1717001250,6.369626,-9.421036,-3.258250,127.400063,41.681107,-194.416458,-0.067832,-0.259090,0.816926,-0.510787,
1767,1717017917,5.779572,-10.881205,-1.901586,141.294159,37.185280,-173.681351,-0.079799,-0.278329,0.799071,-0.526925,
1768,1717034584,5.100439,-10.954248,-0.872184,124.098709,35.767982,-149.146545,-0.090338,-0.294360,0.782773,-0.540793,
1769,1717051251,4.254738,-11.448463,0.288908,79.285164,38.627975,-122.156174,-0.100933,-0.306318,0.770600,-0.549690,
1770,1717067918,3.040936,-11.977727,1.274532,20.354265,44.731270,-96.646484,-0.112751,-0.313955,0.763895,-0.552435,
1771,1717084585,2.252674,-13.446071,1.466895,-22.583403,52.751587,-74.010078,-0.125569,-0.317662,0.761369,-0.551036,
1772,1717101252,1.760155,-14.862935,1.174342,-27.909203,62.263500,-55.304432,-0.138155,-0.318381,0.759823,-0.549742,
1773,1717117919,1.510756,-15.241195,1.408262,-6.604717,70.998131,-36.229301,-0.149158,-0.316674,0.757162,-0.551521,
1774,1717134586,1.682676,-15.277440,1.085711,23.233725,78.467407,-15.337272,-0.157897,-0.312670,0.752797,-0.557317,
1775,1717151253,0.513033,-14.276090,1.370614,42.499355,85.858711,6.359192,-0.164769,-0.306076,0.747558,-0.565973,
1776,1717167920,-0.419883,-13.459505,0.976979,39.517612,93.537117,27.698072,-0.170799,-0.296393,0.743168,-0.575048,
1777,1717184587,-1.190156,-12.947935,0.834799,19.961044,101.649353,46.635540,-0.176906,-0.283418,0.740843,-0.582692,
1778,1717201254,-1.696785,-13.100158,0.869515,-3.418956,107.099976,62.791950,-0.183123,-0.267552,0.740807,-0.588292,
1779,1717217921,-1.884512,-13.867009,0.639798,-9.080075,108.700287,75.725525,-0.188549,-0.249904,0.741464,-0.593489,
1780,1717234588,-1.034212,-14.886457,-0.258442,10.267781,108.770958,84.987511,-0.192388,-0.231681,0.740503,-0.600805,
1781,1717251255,0.341004,-15.036174,-1.116360,37.061066,110.124718,92.469696,-0.194714,-0.213178,0.737099,-0.611004,
1782,1717267922,1.579716,-14.333208,-1.189117,44.333042,113.125526,101.721230,-0.196199,-0.193512,0.732891,-0.622037,
1783,1717284589,2.556198,-13.791800,-1.250882,30.234962,115.185005,113.279190,-0.197136,-0.171909,0.729831,-0.631611,
1784,1717301256,3.663770,-13.572597,-1.351177,6.326905,115.838264,125.608490,-0.197480,-0.148145,0.728831,-0.638639,
1785,1717317923,4.327692,-13.656277,-1.720805,-13.176256,115.051437,136.931213,-0.196971,-0.122595,0.729447,-0.643491,
1786,1717334590,5.023493,-13.413198,-2.248747,-24.279369,114.038071,145.617340,-0.195592,-0.095813,0.730780,-0.646935,
1787,1717351257,5.735052,-12.870788,-2.160081,-34.558937,112.473404,152.374008,-0.193400,-0.068094,0.732674,-0.648959,
1788,1717367924,6.212514,-12.146380,-1.734630,-46.754490,108.776825,157.080917,-0.190338,-0.039820,0.735296,-0.649250,
1789,1717384591,6.622179,-11.609854,-1.280951,-52.695465,102.669769,159.002045,-0.186314,-0.011728,0.738068,-0.648387,
1790,1717401258,6.768426,-11.391943,-1.131892,-49.716656,96.316261,157.132126,-0.181641,0.015499,0.740152,-0.647257,
1791,1717417925,6.781552,-11.269952,-1.476434,-40.100960,93.409286,151.239029,-0.177098,0.041548,0.740885,-0.646529,
1792,1717434592,6.235428,-11.110883,-1.483483,-35.137142,95.172791,142.259674,-0.173505,0.066637,0.740669,-0.645651,
1793,1717451259,5.852250,-8.471544,-3.871527,-65.957222,94.967728,132.729767,-0.170378,0.091413,0.742971,-0.640788,
1794,1717467926,3.017358,-6.360780,-8.015430,-152.390518,73.806961,119.869545,-0.164895,0.114901,0.753449,-0.626036,
1795,1717484593,2.712427,-10.548626,-9.425505,-207.723358,47.632648,109.254463,-0.156420,0.136048,0.768980,-0.604726,
1796,1717501260,3.821591,-15.156797,-3.402087,-148.722794,18.826571,98.761848,-0.146677,0.152027,0.779464,-0.589754,
1797,1717517927,3.932436,-14.451277,-2.120359,-54.283489,3.521461,92.948555,-0.137722,0.163947,0.781942,-0.585424,
1798,1717534594,4.474491,-12.673919,-1.901176,-2.730700,-2.277623,90.323860,-0.129533,0.174001,0.780046,-0.586918,
1799,1717551261,3.928934,-11.725806,-1.658317,5.727089,-2.547298,92.361649,-0.121339,0.184072,0.777243,-0.589312,
1800,1717567928,2.966169,-11.015856,-0.893252,-24.322535,0.717227,100.005524,-0.112036,0.195777,0.776596,-0.588234,
1801,1717584595,2.307509,-10.776374,-0.674741,-68.284737,4.499897,109.450638,-0.101073,0.209526,0.779155,-0.582066,
1802,1717601262,2.186806,-10.905173,-0.460426,-94.173561,6.951084,116.818268,-0.088937,0.224606,0.783322,-0.572756,
1803,1717617929,1.843164,-10.150031,0.582753,-97.923866,7.112758,120.339645,-0.076363,0.240028,0.787299,-0.562775,
1804,1717634596,1.733751,-9.013943,1.005606,-98.174042,6.779913,119.338600,-0.063790,0.255182,0.790935,-0.552481,
1805,1717651263,1.543170,-8.084066,0.349292,-100.684944,7.204437,114.116394,-0.051562,0.269654,0.794569,-0.541561,
1806,1717667930,1.176767,-8.192555,-0.762688,-127.220306,5.655266,97.713432,-0.039386,0.282160,0.800538,-0.527231,
1807,1717684597,0.414158,-4.987936,-3.097336,-157.476181,8.192621,88.429588,-0.026957,0.293771,0.808700,-0.508897,
1808,1717701264,0.650168,-8.526965,-4.441233,-136.262497,8.343570,80.620934,-0.016019,0.304209,0.815133,-0.492705,
1809,1717717931,1.003908,-7.578040,-2.646597,-87.472229,6.592934,70.771133,-0.007738,0.313118,0.818186,-0.482151,
1810,1717734598,1.181703,-6.582500,-1.875811,-58.661407,8.035446,62.989384,-0.001492,0.321099,0.819397,-0.474849,
1811,1717751265,1.326417,-6.518569,-1.794192,-44.695347,10.692419,56.308140,0.003319,0.328418,0.819847,-0.469022,
1812,1717767932,1.108188,-6.339958,-1.901398,-37.408409,12.780316,48.267788,0.006978,0.334890,0.820106,-0.463924,
1813,1717784599,1.500694,-5.703317,-2.020775,-31.652832,13.883104,38.982124,0.009592,0.340308,0.820375,-0.459437,
1814,1717801266,1.153887,-5.277854,-1.888145,-26.559299,13.778167,31.134827,0.011436,0.344772,0.820654,-0.455553,
1815,1717817933,1.296196,-4.782336,-2.105556,-25.886736,13.230455,25.258165,0.012916,0.348484,0.821154,-0.451772,
1816,1717834600,1.528718,-6.284239,-2.515009,-24.098612,15.244260,18.086000,0.013587,0.351465,0.821883,-0.448103,
1817,1717851267,1.782336,-6.120059,-2.020844,-17.164782,15.572763,6.015802,0.013071,0.353031,0.822763,-0.445264,
1818,1717867934,2.191949,-4.585977,-3.255630,-5.504227,16.915409,-4.208300,0.011127,0.353475,0.823409,-0.443768,
1819,1717884601,2.941637,-4.321417,-2.749753,10.302454,19.804798,-10.486706,0.007611,0.353378,0.823353,-0.444022,
